Mg,Ni,Al,Fe,Ca,Cr,P,S,Ti,Si
0,0.657591742,,98.58488033,0.429773123,,,0,0.232880641,0
0,0,,91.86318394,0.429773123,,,0,0.543388163,0
0,0.657591742,,104.6664152,0,,,0,0.465761282,0
0,0.986387613,,97.94471877,0,,,0,0.621015043,0.097905947
0,0,,98.26479955,0,,,0,0.155253761,0.293717841
0,0,,96.66439565,0,,,0,0.310507521,0.097905947
0,0,,109.7877076,0,,,0,0,0.293717841
0,1.315183485,,96.02423409,0,,,0,0.776268804,0.391623787
0,0.986387613,,104.0262536,0,,,0,0.388134402,0.195811894
0,0,,98.58488033,0,,,0,0,0.489529734
0,0,,99.86520345,0,,,0,0.310507521,0.097905947
0,0.986387613,,104.9864959,0,,,0,0.155253761,0.293717841
0.118598619,0,,105.3065767,0,,,0,0.310507521,0
0,0.657591742,,97.30455721,0.644659685,,,0,0.310507521,0.195811894
0.118598619,0,,96.34431487,0,,,0,0.310507521,0.293717841
0,0,,104.0262536,0,,,0,0.465761282,0.293717841
0,0,,103.7061728,0,,,0,0.388134402,0
0,0.657591742,,99.54512267,0,,,0,0.388134402,0.293717841
0,1.315183485,,99.54512267,0,,,0,0.543388163,0.293717841
0,0.657591742,,101.1455266,0,,,0,0.465761282,0.293717841
0,0.986387613,,101.1455266,0,,,0,0.232880641,0
0,0,,105.6266575,0,,,0,0,0
0,0,,89.62261848,0.429773123,,,0,0,0.195811894
0.118598619,0.657591742,,98.26479955,0,,,0,0.388134402,0.391623787
0,0,,95.38407253,0,,,0,0.388134402,0.489529734
0,0.657591742,,96.02423409,0,,,0,0.388134402,0.195811894
0,0.657591742,,104.0262536,0.429773123,,,0,0.232880641,0.293717841
0,0,,100.505365,0,,,0,0.543388163,0.489529734
0,0.986387613,,98.90496111,0,,,0,0.310507521,0.293717841
0,0,,93.78366863,0,,,0,0.232880641,0.097905947
0,0,,105.9467383,0,,,0,0,0.097905947
0,0.657591742,,101.7856881,0,,,0,0.232880641,0.195811894
0,0,,110.4278692,0,,,0,0.465761282,0
0,0,,100.8254458,0,,,0,0.232880641,0
0,0,,109.4676269,0,,,0,0.310507521,0
0,0,,102.7459305,0,,,0,0.310507521,0
0.118598619,0.986387613,,96.34431487,0,,,0,0.388134402,0.097905947
0,0,,107.867223,0.429773123,,,0,0.310507521,0.195811894
0,0.657591742,,106.9069806,0,,,0,0.232880641,0.293717841
0.118598619,0.657591742,,97.62463799,0,,,0,0.388134402,0.195811894
0,0,,108.1873037,0,,,0,0.310507521,0
0,1.315183485,,102.4258497,0,,,0,0.232880641,0
0,0,,109.4676269,0,,,0,0.232880641,0.097905947
0,0,,98.26479955,0,,,0,0.232880641,0
0,0,,97.94471877,0,,,0,0.310507521,0.587435681
0,0,,96.98447643,0,,,0,0.155253761,0.293717841
0.118598619,0,,91.22302238,0,,,0,0.232880641,0.097905947
0,0.657591742,,93.78366863,0,,,0,0.155253761,0.293717841
0,1.315183485,,103.0660113,0,,,0,0.310507521,0.097905947
0,0,,113.628677,0,,,0,0.388134402,0.293717841
0,0.986387613,,98.58488033,0,,,0,0.388134402,0.195811894
0,0,,108.5073845,0,,,0,0.310507521,0.097905947
0,0.657591742,,105.6266575,0,,,0,0.388134402,0.195811894
0,0,,100.1852842,0.429773123,,,0,0.543388163,0.195811894
0,1.643979356,,104.3463344,0.429773123,,,0,0.155253761,0.195811894
0,0.657591742,,108.5073845,0,,,0,0.543388163,0.097905947
0.237197238,0,,110.4278692,0,,,0,0.155253761,0.097905947
0,0,,101.1455266,0,,,0,0,0.195811894
0,0,,106.2668191,0.429773123,,,0,0.232880641,0
0,0,,101.7856881,0,,,0,0.543388163,0
0,0.986387613,,97.62463799,0,,,0,0,0.097905947
0.118598619,0.657591742,,93.46358785,0,,,0,0.232880641,0
0,0,,107.5471422,0,,,0,0.155253761,0.587435681
0,0.986387613,,100.505365,0,,,0,0.232880641,0.293717841
0,0,,108.8274653,0,,,0,0.465761282,0.195811894
0,1.315183485,,102.7459305,0,,,0,0,0.097905947
0,0.986387613,,107.5471422,0.429773123,,,0,0.232880641,0.097905947
0,0,,102.7459305,0.429773123,,,0,0.465761282,0.097905947
0,0,,92.18326472,0,,,0,0.310507521,0
0,0,,95.38407253,0,,,0,0.543388163,0.195811894
0,0,,102.1057689,0,,,0,0.465761282,0.195811894
0,0,,98.90496111,0,,,0,0.388134402,0.293717841
0,0,,92.5033455,0,,,0,0.388134402,0
0,1.315183485,,100.8254458,0,,,0,0.388134402,0.195811894
0,0,,94.74391097,0,,,0,0.310507521,0
0,1.315183485,,99.54512267,0,,,0.938449767,0.310507521,0.097905947
0,0.657591742,,95.06399175,0.429773123,,,0,0.232880641,0.097905947
0,1.643979356,,99.54512267,0.429773123,,,0,0.155253761,0.293717841
0.118598619,0.986387613,,89.94269926,0,,,0,0.465761282,0.391623787
0,1.315183485,,103.0660113,0,,,0,0.232880641,0.489529734
0,0,,98.90496111,0,,,0,0,0.195811894
0,0,,99.86520345,0,,,0,0.310507521,0
0,0,,101.1455266,0,,,0,0.543388163,0.587435681
0,0.657591742,,101.1455266,0,,,0,0.232880641,0.195811894
0,0.657591742,,104.9864959,0,,,0,0.388134402,0.489529734
0,0.657591742,,99.86520345,0,,,0,0.310507521,0.097905947
0,0.657591742,,105.9467383,0,,,0,0.621015043,0.293717841
0,0.657591742,,104.0262536,0,,,0,0.698641923,0.587435681
0,0,,107.867223,0,,,0,0.388134402,0.097905947
0,0.657591742,,97.62463799,0,,,0,0.232880641,0.293717841
0,0,,103.7061728,0,,,0,0.155253761,0.097905947
0.118598619,0.986387613,,110.4278692,0.429773123,,,0,0.155253761,0.195811894
0,0.657591742,,102.4258497,0,,,0,0.310507521,0.293717841
0,1.315183485,,100.8254458,0,,,0,0.543388163,0.293717841
0,0.657591742,,112.3483539,0.644659685,,,0,0.155253761,0.195811894
0,0,,106.5868998,0.429773123,,,0,0.310507521,0.293717841
0,0,,99.86520345,0,,,0,0.388134402,0.195811894
0,0.657591742,,98.58488033,0,,,0,0.388134402,0
0,0.657591742,,112.3483539,0,,,0,0.155253761,0.097905947
0,0,,95.70415331,0,,,0,0.310507521,0.195811894
0,0.657591742,,96.98447643,0,,,0,0.155253761,0
0,0.657591742,,104.3463344,0,,,0,0.310507521,0.195811894
0,0,,98.90496111,0,,,0,0.310507521,0.097905947
0,0.986387613,,101.4656074,0,,,0,0.310507521,0.097905947
0,0.986387613,,104.3463344,0.429773123,,,0,0.465761282,0.097905947
0,0,,103.7061728,0,,,0,0.543388163,0
0,0,,99.22504189,0,,,0,0.465761282,0.293717841
0,0.657591742,,102.1057689,0.429773123,,,0,0.698641923,0
0.118598619,0,,93.14350707,0,,,0,0.543388163,0.293717841
0,0,,104.0262536,0.429773123,,,0,0.465761282,0.097905947
0,1.315183485,,100.8254458,0.644659685,,,0,0.465761282,0.097905947
0,0.657591742,,94.10374941,0.429773123,,,0,0.232880641,0
0,0.657591742,,97.94471877,0.429773123,,,0,0.465761282,0
0,0.986387613,,103.386092,0.644659685,,,0,0.232880641,0.097905947
0,0,,105.3065767,0,,,0,0.155253761,0.097905947
0.118598619,0.657591742,,109.1475461,0,,,0,0.232880641,0
0,0,,106.2668191,0,,,0,0.698641923,0
0.118598619,0.986387613,,98.90496111,0,,,0,0.388134402,0.293717841
0.118598619,0.657591742,,102.4258497,0,,,0,0.388134402,0.097905947
0,0.986387613,,107.867223,0,,,0,0,0.391623787
0,0.986387613,,92.82342629,0.644659685,,,0,0.232880641,0
0,0,,102.1057689,0.429773123,,,0,0.232880641,0
0,0,,102.1057689,0,,,0,0.310507521,0.097905947
0,0,,103.386092,0.429773123,,,0,0.310507521,0
0,0.657591742,,90.9029416,0,,,0,0.543388163,0.391623787
0,0,,101.4656074,0,,,0,0,0.293717841
0,0.986387613,,102.4258497,0,,,0,0.310507521,0.097905947
0,0,,106.9069806,0,,,0,0.232880641,0.195811894
0,0,,103.386092,0,,,0,0.310507521,0
0,0,,103.386092,0,,,0,0.232880641,0.195811894
0,0.657591742,,110.4278692,0,,,0,0,0
0,0,,92.82342629,0,,,0,0.543388163,0.195811894
0,0.986387613,,106.5868998,0,,,0,0.465761282,0.195811894
0,0.657591742,,97.62463799,0,,,0,0.155253761,0.097905947
0,1.643979356,,101.4656074,0,,,0,0.232880641,0.195811894
0,0,,98.26479955,0,,,0,0.388134402,0
0,0.657591742,,106.9069806,0,,,0,0.621015043,0.195811894
0,0,,94.74391097,0,,,0,0.465761282,0.195811894
0,0.657591742,,100.8254458,0,,,0,0.465761282,0
0,0,,99.86520345,0,,,0,0.388134402,0.097905947
0,0,,105.9467383,0.644659685,,,0,0.310507521,0
0.237197238,0.657591742,,92.18326472,0,,,0,0.543388163,0.097905947
0,0,,99.86520345,0,,,0,0.310507521,0.097905947
0,1.315183485,,103.0660113,0.429773123,,,0,0.232880641,0.195811894
0,0,,94.10374941,0,,,0,0.698641923,0.293717841
0,0,,96.66439565,0,,,0,0.621015043,0.195811894
0,0,,103.0660113,0,,,0,0.310507521,0.489529734
0,0,,98.26479955,0,,,0,0,0
0,0.986387613,,106.2668191,0,,,0,0.310507521,0.097905947
0,0,,98.58488033,0.429773123,,,0,0.543388163,0.195811894
0,0,,100.505365,0,,,0,0.388134402,0.293717841
0,0.657591742,,110.1077884,0,,,0,0.232880641,0.391623787
0,1.315183485,,96.02423409,0,,,0,0.465761282,0.195811894
0,0.657591742,,104.9864959,0.429773123,,,0,0.621015043,0.195811894
0,1.315183485,,98.26479955,0,,,0,0.155253761,0.195811894
0.118598619,0.657591742,,102.7459305,0,,,0,0.232880641,0.097905947
0.118598619,0,,99.22504189,0.429773123,,,0,0.155253761,0
0,0.657591742,,99.54512267,0,,,0,0.155253761,0.195811894
0.118598619,0.986387613,,96.66439565,0,,,0,0.388134402,0
0,0,,102.1057689,0.429773123,,,0,0.310507521,0.293717841
0,0.986387613,,96.66439565,0,,,0,0.232880641,0
0,0,,103.7061728,0,,,0,0.310507521,0.489529734
0,0.986387613,,106.2668191,0,,,0,0.465761282,0
0,0.657591742,,94.10374941,0,,,0,0.232880641,0.097905947
0,0,,96.66439565,0,,,0,0.465761282,0.097905947
0,0.986387613,,93.78366863,0.429773123,,,0,0.465761282,0
0,0,,93.46358785,0,,,0,0.310507521,0.097905947
0,0,,97.62463799,0,,,0,0.621015043,0
0.118598619,0,,99.86520345,0,,,0,0.232880641,0.097905947
0,0.657591742,,106.5868998,0.429773123,,,0,0.310507521,0
0,0,,99.22504189,0,,,0,0.931522564,0.195811894
0,0,,98.58488033,0.644659685,,,0,0.310507521,0.293717841
0,0,,102.7459305,0,,,0,0.232880641,0.195811894
0,0,,104.0262536,0,,,0,0.232880641,0
0,0,,105.6266575,0,,,0,0.310507521,0.293717841
0,1.315183485,,95.70415331,0,,,0,0.621015043,0.293717841
0,0.986387613,,97.30455721,0,,,0,0.310507521,0.195811894
0,1.972775227,,98.26479955,0,,,0,0.776268804,0.097905947
0,0,,97.94471877,0,,,0,0.388134402,0
0,0.986387613,,103.7061728,0,,,0,0.465761282,0
0,0.657591742,,100.1852842,0,,,0,0.388134402,0.489529734
0.118598619,0.986387613,,103.386092,0,,,0,0.543388163,0.489529734
0,0,,96.02423409,0,,,0,0.310507521,0.293717841
0,0,,101.4656074,0,,,0,0.388134402,0
0,0,,93.78366863,0,,,0,0.388134402,0
0,0,,96.66439565,0.429773123,,,0,0.465761282,0.195811894
0,0.657591742,,110.4278692,0,,,0,0.621015043,0.293717841
0,0.657591742,,97.30455721,0,,,0,0.232880641,0.293717841
0,0,,103.7061728,0,,,0,0.465761282,0
0,0.657591742,,110.74795,0.429773123,,,0,0.310507521,0.195811894
0,0,,95.70415331,0,,,0,0.310507521,0.293717841
0,0,,101.7856881,0,,,0,0,0.293717841
0,1.315183485,,96.98447643,0,,,0,0.465761282,0.195811894
0,0,,103.0660113,0,,,0,0.465761282,0
0,0,,92.82342629,0.429773123,,,0,0.388134402,0
0,0.657591742,,94.74391097,0,,,0,0.853895684,0
0.237197238,0.657591742,,95.38407253,0.644659685,,,0,0.698641923,0.195811894
0,0,,111.3881115,0,,,0,0.232880641,0.391623787
0,0.986387613,,104.3463344,0,,,0,0.543388163,0.489529734
0,0,,105.3065767,0.429773123,,,0,0.621015043,0.097905947
0,0.657591742,,109.1475461,0,,,0,0.621015043,0
0.118598619,0.657591742,,94.10374941,0,,,0,0.388134402,0.195811894
0,0,,96.66439565,0,,,0,0.465761282,0.195811894
0,0,,103.7061728,0,,,0,0.465761282,0
0.118598619,0.657591742,,95.38407253,0,,,0,0.232880641,0.293717841
0,0.657591742,,102.7459305,0,,,0,0.155253761,0
0,0.986387613,,101.4656074,0,,,0,0.621015043,0.293717841
0,0,,96.02423409,0,,,0,0.388134402,0.195811894
0,0.657591742,,98.90496111,0,,,0,0.388134402,0
0,0.657591742,,96.34431487,0.644659685,,,0,0.543388163,0.293717841
0.237197238,1.315183485,,105.9467383,0,,,0,0.232880641,0
0,0,,102.4258497,0,,,0,0,0.097905947
0,0,,101.4656074,0,,,0,0.388134402,0.391623787
0,0.657591742,,107.867223,0,,,0,0.310507521,0
0,0.986387613,,106.5868998,0,,,0,0.232880641,0
0,0,,101.4656074,0,,,0,0.310507521,0
0,0.657591742,,97.94471877,0,,,0,0.310507521,0
0,0,,102.7459305,0,,,0,0.543388163,0
0,0.986387613,,106.9069806,0,,,0,0,0.391623787
0,0,,107.2270614,0,,,0,0,0.195811894
0,0,,104.3463344,0,,,0,0.465761282,0.685341628
0,0,,96.98447643,0,,,0,0.388134402,0.097905947
0,0,,95.06399175,0.429773123,,,0,0.388134402,0.195811894
0,0,,94.42383019,0,,,0,0.310507521,0
0,0,,99.22504189,0,,,0,0,0.391623787
0,0,,105.3065767,0,,,0,0.388134402,0.097905947
0.237197238,1.315183485,,94.10374941,0,,,0,0.543388163,0
0.118598619,0,,91.86318394,0,,,0,0.388134402,0.097905947
0,0,,104.9864959,0,,,0,0.155253761,0.195811894
0,1.315183485,,104.3463344,0,,,0,0.388134402,0.195811894
0,0,,96.02423409,0,,,0,0.232880641,0.293717841
0,0,,100.505365,0,,,0,0.388134402,0.391623787
0,0.986387613,,100.8254458,0,,,0,0.388134402,0.097905947
0,0,,104.0262536,0,,,0,0.698641923,0.097905947
0.118598619,0,,102.4258497,0.429773123,,,0,0.155253761,0
0.237197238,0,,99.22504189,0,,,0,0.543388163,0.293717841
0,0.657591742,,97.30455721,0,,,0,0.155253761,0.489529734
0,0.657591742,,97.62463799,0,,,0,0.310507521,0.195811894
0,0.657591742,,104.6664152,0,,,0,0.621015043,0.097905947
0,0,,95.38407253,0,,,0,0.621015043,0
0,0,,108.1873037,0,,,0,0.388134402,0.195811894
0,0.986387613,,103.7061728,0,,,0,0,0
0.118598619,0,,95.70415331,0,,,0,0.621015043,0
0,0.657591742,,100.1852842,0,,,0,0.465761282,0.097905947
0,0,,97.94471877,0,,,0,0.388134402,0
0,0.657591742,,96.34431487,0.429773123,,,0,0.155253761,0.293717841
0,0,,100.1852842,0,,,0,0.465761282,0
0,0.657591742,,96.98447643,0,,,0,0.155253761,0
0,1.315183485,,107.5471422,0,,,0,0.232880641,0.097905947
0,1.972775227,,106.5868998,0,,,0,0.232880641,0.195811894
0,0,,98.26479955,0,,,0,0.543388163,0
0,0,,109.4676269,0.429773123,,,0,0.465761282,0.195811894
0,0,,94.74391097,0.429773123,,,0,0.310507521,0
0,0.657591742,,102.1057689,0.429773123,,,0,0.310507521,0.097905947
0.237197238,1.643979356,,102.4258497,0,,,0,0.232880641,0.195811894
0,0,,104.9864959,0,,,0,0,0.195811894
0,0,,94.42383019,0,,,0,0.621015043,0
0,1.315183485,,101.1455266,0,,,0,0.310507521,0
0,0.657591742,,109.4676269,0,,,0,0.310507521,0
0.118598619,0.657591742,,107.867223,0,,,0,0.155253761,0.195811894
0,0,,100.505365,0,,,0,0.543388163,0.097905947
0,0,,101.7856881,0.644659685,,,0,0.465761282,0.097905947
0,0.986387613,,90.26278004,0,,,0,0.388134402,0.489529734
0,0,,105.3065767,0,,,0,0.388134402,0.195811894
0,0.657591742,,98.26479955,0,,,0,0.388134402,0.097905947
0,0,,99.54512267,0,,,0,0,0
0,0,,103.386092,0,,,0,0.388134402,0.195811894
0,0.657591742,,99.54512267,0,,,0,0.232880641,0
0,0,,100.505365,0,,,0,0.155253761,0.195811894
0,0.657591742,,99.22504189,0,,,0,0.388134402,0.293717841
0,0.657591742,,102.1057689,0,,,0,0.621015043,0.293717841
0,0,,102.4258497,0,,,0,0.155253761,0.293717841
0,0,,103.0660113,0,,,0,0.310507521,0.195811894
0,0,,103.7061728,0,,,0,0.465761282,0.195811894
0,0.986387613,,104.9864959,0,,,0,0.388134402,0.195811894
0,0,,111.0680308,0,,,0,0.465761282,0.195811894
0,0,,100.8254458,0,,,0,0.310507521,0
0,1.315183485,,100.505365,0,,,0,0.155253761,0.293717841
0.118598619,1.315183485,,96.98447643,0,,,0,0,0.293717841
0,0.986387613,,113.9487578,0,,,0,0.310507521,0.489529734
0,0,,98.26479955,0,,,0,0.232880641,0.195811894
0,0.986387613,,103.7061728,0,,,0,0.621015043,0.097905947
0,0,,98.58488033,0,,,0,0.465761282,0.097905947
0,0.986387613,,95.06399175,0,,,0,0.388134402,0.587435681
0,0,,109.4676269,0,,,0,0.621015043,0.097905947
0,0,,102.4258497,0,,,0,0,0
0,0,,106.2668191,0,,,0,0.388134402,0
0,0.986387613,,94.74391097,0,,,0,0.310507521,0.195811894
0,0,,108.8274653,0,,,0,0.388134402,0.097905947
0,0,,106.5868998,0,,,0,0.388134402,0
0,1.972775227,,102.4258497,0,,,0,0.310507521,0.195811894
0.118598619,0,,92.5033455,0.429773123,,,0,0.310507521,0.881153522
0,0.986387613,,100.505365,0,,,0,0.310507521,0
0,0,,98.90496111,0,,,0,0.155253761,0.097905947
0,0,,93.78366863,0,,,0,0.310507521,0.195811894
0,0.657591742,,111.0680308,0,,,0,0.388134402,0.195811894
0,0,,108.5073845,0.429773123,,,0,0.155253761,0.195811894
0,0.657591742,,103.7061728,0,,,0,0.232880641,0.195811894
0,0,,104.6664152,0,,,0,0.465761282,0
0,0.657591742,,112.9885154,0,,,0,0.310507521,0.293717841
0,0,,93.46358785,0,,,0,0.310507521,0
0.237197238,0,,102.7459305,0,,,0,0.465761282,0.195811894
0,0.657591742,,112.0282731,0,,,0,0.155253761,0.195811894
0.237197238,0.986387613,,100.505365,0,,,0,0.155253761,0.097905947
0,0.657591742,,102.4258497,0,,,0,0.232880641,0.195811894
0,0.986387613,,97.94471877,0.429773123,,,0,0.155253761,0
0,0.986387613,,94.74391097,0,,,0,0.155253761,0.391623787
0,0,,104.3463344,0,,,0,0,0.195811894
0,0.657591742,,102.7459305,0,,,0,0.155253761,0.391623787
0,0.657591742,,101.7856881,0.429773123,,,0,0,0
0,0.986387613,,94.10374941,0,,,0,0.232880641,0.195811894
0,0,,103.0660113,0,,,0,0.310507521,0.097905947
0,0.657591742,,99.86520345,0,,,0,0.155253761,0.097905947
0,0,,101.4656074,0,,,0,0.388134402,0.195811894
0,0.986387613,,98.90496111,0,,,0,0.232880641,0
0,0,,104.6664152,0,,,0,0,0
0,0.657591742,,97.30455721,0,,,0,0.465761282,0.293717841
0,0.657591742,,95.70415331,0.429773123,,,0,0.465761282,0
0,0,,97.30455721,0.429773123,,,0,0.155253761,0.097905947
0,1.315183485,,98.90496111,0.429773123,,,0,0.155253761,0.097905947
0,0,,102.4258497,0,,,0,0.310507521,0.293717841
0,1.643979356,,101.1455266,0,,,0,0.388134402,0.293717841
0,0.657591742,,100.8254458,0,,,0,0.388134402,0.097905947
0,0,,100.8254458,0.859546246,,,0,0,0.097905947
0.118598619,0,,93.14350707,0,,,0,0.465761282,0
0,0,,100.8254458,0,,,0,0.388134402,0.293717841
0,0.657591742,,88.98245692,0,,,0,0.465761282,0.195811894
0,0,,103.7061728,0.429773123,,,0,0.232880641,0.195811894
0,0.657591742,,96.34431487,0,,,1.40767465,0.232880641,0.195811894
0.237197238,0,,101.1455266,0,,,0,0.232880641,0
0,0.986387613,,96.34431487,0,,,0,0.388134402,0.195811894
0,0.657591742,,100.8254458,0,,,0,0.465761282,0.097905947
0.118598619,0.986387613,,101.1455266,0,,,0,0.388134402,0
0,0,,97.94471877,0,,,0,0.232880641,0
0,0.657591742,,102.1057689,0,,,0,0.310507521,0.293717841
0,0,,109.1475461,0.429773123,,,0,0.310507521,0
0,0,,88.02221458,0,,,0,0.698641923,0.293717841
0,0.657591742,,100.1852842,0,,,0,0.310507521,0.293717841
0.237197238,0,,99.54512267,0,,,0,0.232880641,0.195811894
0,0,,104.6664152,0.429773123,,,0,0.310507521,0.293717841
0,0,,92.5033455,0,,,0,0.388134402,0.195811894
0,0,,102.1057689,0,,,0,0.388134402,0.293717841
0,0,,96.98447643,0,,,0,0.232880641,0.293717841
0,0.986387613,,105.6266575,0,,,0,0.310507521,0.293717841
0.118598619,0,,103.386092,0,,,0,0.155253761,0.097905947
0,0,,98.58488033,0,,,0,0.310507521,0
0,0.986387613,,100.505365,0,,,0,0.465761282,0.097905947
0,0.986387613,,89.62261848,0,,,0,0.465761282,0.293717841
0,0,,100.1852842,0.429773123,,,0,0.543388163,0
0,0.986387613,,100.505365,0.429773123,,,0,0.310507521,0.195811894
0,0,,94.74391097,0,,,0,0.388134402,0
0,0.986387613,,96.02423409,0,,,0,0.232880641,0
0,0,,120.6704542,0,,,0,0.543388163,0.293717841
0,0.657591742,,94.42383019,0,,,0,0.232880641,0.097905947
0,0,,93.46358785,0,,,0,0.621015043,0.391623787
0,0,,109.1475461,0,,,0,0.310507521,0.195811894
0,0.657591742,,109.1475461,0,,,0,0.621015043,0.195811894
0,0,,97.94471877,0,,,0,0.388134402,0.097905947
0,1.972775227,,90.9029416,0,,,0,0.543388163,0.391623787
0,0,,103.0660113,0,,,0,0,0.391623787
0,0.986387613,,101.4656074,0.644659685,,,0,0.232880641,0
0,0.657591742,,99.22504189,0.429773123,,,0,0.310507521,0.293717841
0.237197238,0,,103.0660113,0,,,0,0.465761282,0
0,1.315183485,,113.3085962,0,,,0,0,0.097905947
0,0,,95.38407253,0,,,0.938449767,0.388134402,0.097905947
0,0,,99.86520345,0.429773123,,,0,0.543388163,0
0,0,,102.1057689,0.859546246,,,0,0.310507521,0
0,1.972775227,,104.6664152,1.074432808,,,0,0.388134402,0.195811894
0,0,,104.0262536,0.644659685,,,0,0.310507521,0
0,0,,102.4258497,0,,,0,0.310507521,0.097905947
0.118598619,0,,111.7081923,0,,,0,0,0.097905947
0,0,,98.90496111,0.429773123,,,0,0.310507521,0.293717841
0,0,,101.1455266,0.429773123,,,0,0.388134402,0.391623787
0,1.643979356,,103.0660113,0,,,0,0.388134402,0.587435681
0,0,,98.58488033,0,,,0,0.310507521,0.195811894
0,0,,96.98447643,0,,,0,0.232880641,0
0,0,,103.7061728,0,,,0,0,0.195811894
0,0.657591742,,107.867223,0,,,0,0.232880641,0.195811894
0,0.657591742,,104.6664152,0,,,0,0.465761282,0
0,1.315183485,,103.7061728,0,,,0,0.155253761,0.783247575
0,0,,99.86520345,0,,,0,0.621015043,0
0,0.657591742,,93.14350707,0.859546246,,,0,0.388134402,0
0,1.643979356,,95.06399175,0,,,0,0.543388163,0.097905947
0,0,,98.90496111,0,,,0,0.155253761,0.195811894
0,0.657591742,,101.4656074,0,,,0,0.155253761,0.293717841
0,0,,103.7061728,0.429773123,,,0,0.232880641,0.293717841
0,0,,103.7061728,0,,,0,0.232880641,0.293717841
0,0,,92.82342629,0,,,0,0.232880641,0
0,0.657591742,,102.7459305,0,,,0,0.621015043,0.391623787
0,0,,95.38407253,0,,,0,0.388134402,0.391623787
0.118598619,0,,100.8254458,0,,,0,0.232880641,0.293717841
0,0,,107.867223,0,,,0,0.388134402,0.391623787
0,0,,98.90496111,0,,,0,0.155253761,0.391623787
0,0,,97.94471877,0,,,0,0.388134402,0.097905947
0,0.986387613,,106.9069806,0,,,0,0.388134402,0
0,0.986387613,,101.4656074,0,,,0,0.155253761,0
0.118598619,0,,104.6664152,0.429773123,,,0,0.621015043,0
0,0,,98.26479955,0,,,0,0,0.195811894
0.118598619,0.986387613,,93.78366863,0,,,0,0.621015043,0.195811894
0,0.657591742,,102.7459305,0,,,0,0.310507521,0.195811894
0,0.657591742,,101.1455266,0,,,0,0.310507521,0.293717841
0,0.986387613,,99.54512267,0,,,0,0.155253761,0.097905947
0,0.657591742,,103.0660113,0,,,0,0.465761282,0.195811894
0,0.657591742,,100.8254458,0,,,0,0.543388163,0.489529734
0,0.657591742,,105.6266575,0.429773123,,,0,0.388134402,0.489529734
0.118598619,1.315183485,,98.90496111,0,,,0,0.465761282,0
0.118598619,0.657591742,,98.90496111,0,,,0,0.232880641,0
0,0.986387613,,95.06399175,0,,,0,0.388134402,0.391623787
0,0,,108.1873037,0,,,0,0.698641923,0.097905947
0,0.657591742,,96.66439565,0,,,0,0.232880641,0
